Employee_ID,Department,Job_Level,Age,Gender,Employment_Type,Years_At_Company,Years_In_Current_Role,Num_Promotions,Last_Promotion_Years_Ago,Annual_Salary_USD,Performance_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Overtime_Hours_Monthly,Distance_From_Office_KM,Num_Trainings_Last_Year,Remote_Work_Percentage,Attrition
EMP-011301,Finance,Mid,39,Female,Full-Time,2,1,0,2,66256,4,3,1,9,80,2,50,0
EMP-011302,Marketing,Senior,40,Female,Full-Time,4,2,0,0,89917,5,4,1,12,15,2,75,0
EMP-011303,Sales,Manager,35,Male,Full-Time,8,6,2,0,188997,2,4,2,15,20,2,100,0
EMP-011304,Product,Junior,48,Male,Full-Time,7,5,1,1,55221,4,4,3,15,17,1,25,0
EMP-011305,Customer Support,Director,34,Female,Full-Time,12,8,2,0,192660,2,5,3,13,29,4,75,0
EMP-011306,Customer Support,Junior,51,Female,Full-Time,9,3,1,1,51486,3,3,4,9,5,2,0,0
EMP-011307,Sales,Junior,30,Female,Full-Time,5,3,0,0,71548,3,4,3,2,8,0,75,0
EMP-011308,Product,Lead,38,Female,Full-Time,3,1,0,0,154400,2,5,3,2,17,1,75,0
EMP-011309,Sales,Mid,41,Female,Part-Time,5,2,1,1,67445,2,4,4,2,1,1,0,0
EMP-011310,Engineering,Mid,35,Female,Contract,7,6,0,6,56650,3,5,2,3,2,6,0,1
EMP-011311,Customer Support,Mid,33,Male,Part-Time,0,0,0,0,68351,4,4,3,11,10,1,75,0
EMP-011312,Engineering,Mid,36,Female,Full-Time,3,1,0,3,65583,5,5,3,2,1,0,0,0
EMP-011313,Data Science,Junior,36,Male,Full-Time,2,0,0,0,55367,3,4,4,7,10,0,100,0
EMP-011314,Engineering,Junior,33,Female,Full-Time,4,2,0,0,59052,4,4,2,3,22,4,0,0
EMP-011315,Engineering,Mid,50,Male,Part-Time,14,4,1,1,76106,3,3,5,14,20,5,100,0
EMP-011316,Engineering,Junior,31,Female,Full-Time,10,9,2,2,62613,3,4,1,8,3,3,25,0
EMP-011317,Engineering,Mid,26,Male,Full-Time,6,2,1,2,73115,4,4,4,8,4,6,0,0
EMP-011318,Sales,Manager,38,Male,Full-Time,10,4,1,1,128003,4,5,2,0,3,2,100,0
EMP-011319,Customer Support,Mid,22,Male,Full-Time,5,3,0,9,78902,2,5,4,3,36,4,25,1
EMP-011320,Engineering,Director,46,Male,Part-Time,6,4,1,6,193673,3,4,1,26,28,5,75,1
EMP-011321,Customer Support,Mid,35,Male,Full-Time,14,8,3,5,90501,4,4,4,15,3,5,75,0
EMP-011322,Sales,Senior,39,Male,Full-Time,4,2,0,0,95345,4,4,3,7,31,5,50,0
EMP-011323,Legal,Mid,23,Female,Contract,3,2,0,2,93501,4,2,3,1,16,5,100,1
EMP-011324,Marketing,Junior,29,Male,Full-Time,5,4,1,0,48043,4,3,4,4,14,1,100,0
EMP-011325,Operations,Mid,36,Male,Part-Time,4,1,0,1,77053,3,4,3,1,32,2,50,0
EMP-011326,Engineering,Senior,45,Male,Full-Time,4,2,1,4,87948,3,1,3,4,18,1,75,1
EMP-011327,Finance,Junior,34,Female,Full-Time,6,4,0,1,49085,4,3,3,12,12,3,25,0
EMP-011328,Sales,Director,40,Male,Full-Time,11,8,2,5,166954,4,2,3,12,8,2,75,0
EMP-011329,Sales,Junior,22,Male,Full-Time,9,4,1,9,54180,3,4,3,0,5,2,75,0
EMP-011330,Operations,Lead,46,Female,Full-Time,10,7,0,4,92421,5,4,3,4,4,3,75,0
EMP-011331,Product,Senior,35,Male,Part-Time,2,1,0,1,135292,4,4,5,2,11,3,75,0
EMP-011332,HR,Junior,33,Female,Full-Time,8,3,0,2,53564,4,5,2,10,6,2,50,0
EMP-011333,Legal,Mid,42,Female,Full-Time,14,6,3,2,77565,3,4,3,9,1,6,75,0
EMP-011334,Marketing,Junior,33,Female,Full-Time,1,0,0,1,45354,4,4,5,4,10,3,75,0
EMP-011335,Operations,Mid,43,Male,Contract,3,1,0,2,98899,5,3,4,52,15,4,0,0
EMP-011336,Engineering,Senior,39,Female,Full-Time,6,3,1,3,107627,3,5,4,3,16,2,75,0
EMP-011337,Product,Mid,48,Male,Full-Time,4,1,0,4,93051,4,3,3,2,16,4,0,0
EMP-011338,Operations,Mid,39,Female,Full-Time,5,2,0,3,57715,5,4,3,15,33,4,25,1
EMP-011339,Finance,Mid,46,Female,Contract,14,5,4,0,78040,4,3,2,14,8,5,25,1
EMP-011340,Legal,Senior,39,Non-Binary,Full-Time,4,1,0,0,98522,2,4,2,1,80,2,0,1
EMP-011341,Operations,Manager,48,Female,Full-Time,3,1,0,2,105016,4,2,5,5,66,0,50,0
EMP-011342,Marketing,Senior,38,Male,Part-Time,2,1,0,3,79287,3,5,3,1,1,2,50,0
EMP-011343,Finance,Mid,33,Male,Full-Time,10,7,0,1,69224,2,5,4,2,19,3,50,0
EMP-011344,Finance,Director,45,Male,Full-Time,4,2,0,10,251040,3,2,4,2,26,6,75,1
EMP-011345,Operations,Junior,42,Male,Full-Time,4,3,0,1,56048,2,1,2,2,8,2,50,0
EMP-011346,Customer Support,Mid,38,Female,Part-Time,1,0,0,0,83328,5,2,5,13,15,2,75,0
EMP-011347,Marketing,Junior,30,Female,Full-Time,6,3,0,10,57866,3,2,4,2,11,1,75,1
EMP-011348,Customer Support,Senior,30,Male,Full-Time,13,8,1,2,92856,4,4,3,3,3,1,100,0
EMP-011349,Sales,Junior,47,Female,Contract,15,6,3,0,46651,5,3,2,13,7,2,100,0
EMP-011350,Marketing,Junior,37,Female,Full-Time,12,5,0,0,48771,3,4,4,0,39,1,100,0
EMP-011351,Marketing,Lead,38,Male,Full-Time,6,4,1,1,124704,4,5,2,8,2,0,75,0
EMP-011352,Engineering,Lead,37,Female,Full-Time,12,10,3,3,114362,3,4,2,0,2,3,0,0
EMP-011353,Engineering,Manager,31,Male,Full-Time,10,5,0,2,124333,3,4,2,23,4,2,50,0
EMP-011354,Data Science,Senior,22,Male,Full-Time,9,6,0,5,101122,4,3,5,8,30,3,25,0
EMP-011355,Finance,Mid,26,Female,Full-Time,4,3,0,0,81645,1,4,3,9,26,3,0,0
EMP-011356,Sales,Lead,27,Male,Full-Time,9,7,0,0,96741,3,5,3,14,10,3,100,0
EMP-011357,Marketing,Senior,45,Female,Full-Time,1,0,0,2,75994,2,1,4,2,28,3,25,0
EMP-011358,Marketing,Senior,29,Male,Full-Time,4,3,0,2,89993,4,1,4,4,19,4,25,0
EMP-011359,Marketing,Junior,44,Male,Full-Time,6,4,0,0,47080,4,3,3,13,28,4,75,0
EMP-011360,Marketing,Lead,54,Female,Full-Time,4,1,0,0,103445,3,4,3,9,1,3,0,0
EMP-011361,Customer Support,Manager,43,Female,Full-Time,2,0,0,1,164957,4,4,4,3,26,4,0,0
EMP-011362,Sales,Mid,27,Female,Full-Time,3,2,0,0,82470,4,3,4,5,2,1,25,0
EMP-011363,HR,Junior,30,Female,Contract,5,4,0,9,72649,3,5,4,12,11,2,25,0
EMP-011364,Marketing,Junior,33,Male,Full-Time,10,6,0,4,42976,2,4,3,3,47,3,50,0
EMP-011365,Marketing,Junior,53,Female,Full-Time,10,6,2,3,55984,4,4,4,9,22,2,0,0
EMP-011366,Product,Mid,28,Female,Part-Time,9,3,2,3,68116,4,3,1,1,22,5,75,0
EMP-011367,Sales,Manager,36,Female,Part-Time,9,6,1,6,133157,3,4,1,5,28,1,100,0
EMP-011368,Engineering,Director,22,Male,Full-Time,6,4,1,0,167924,3,5,5,19,22,3,0,0
EMP-011369,Marketing,Manager,41,Male,Full-Time,7,4,1,3,133266,5,4,2,11,6,5,75,0
EMP-011370,Engineering,Mid,30,Male,Full-Time,6,2,1,1,84581,4,4,4,3,41,4,25,0
EMP-011371,Customer Support,Senior,47,Female,Part-Time,12,9,1,0,109926,2,3,5,36,22,2,100,0
EMP-011372,Sales,Junior,26,Female,Full-Time,8,5,1,2,56457,5,2,3,5,1,3,50,0
EMP-011373,Finance,Lead,25,Male,Full-Time,5,3,1,1,121546,4,4,4,15,5,5,50,0
EMP-011374,Engineering,Senior,25,Male,Contract,4,3,0,1,101641,4,4,4,20,39,2,0,0
EMP-011375,Engineering,Mid,45,Female,Full-Time,4,2,0,4,70114,3,5,4,0,7,1,100,0
EMP-011376,Sales,Lead,38,Male,Full-Time,8,7,1,2,142326,3,1,5,4,18,2,25,0
EMP-011377,Data Science,Lead,49,Male,Part-Time,2,1,0,8,124919,2,4,2,5,50,4,25,1
EMP-011378,Data Science,Director,26,Male,Part-Time,7,3,1,0,208492,4,5,3,7,37,2,25,0
EMP-011379,Marketing,Senior,28,Female,Full-Time,3,2,0,0,122575,4,4,4,3,29,1,25,0
EMP-011380,Marketing,Manager,25,Male,Full-Time,13,10,3,2,129963,4,1,4,3,27,5,100,0
EMP-011381,Data Science,Senior,26,Female,Part-Time,6,4,1,0,91552,5,3,2,6,7,4,50,0
EMP-011382,Marketing,Lead,48,Male,Full-Time,17,6,1,2,110095,5,5,3,0,14,3,25,0
EMP-011383,Engineering,Junior,39,Female,Full-Time,9,3,1,3,70310,3,2,4,1,17,5,0,0
EMP-011384,Product,Mid,42,Female,Full-Time,11,3,1,0,67801,3,2,5,5,51,2,100,0
EMP-011385,Customer Support,Mid,29,Female,Full-Time,7,5,1,0,68871,4,3,1,3,22,3,25,0
EMP-011386,Operations,Junior,35,Male,Full-Time,6,3,0,2,57026,3,3,4,2,17,2,75,0
EMP-011387,Legal,Senior,35,Male,Full-Time,5,4,1,2,97191,1,5,3,3,10,4,50,0
EMP-011388,Engineering,Junior,32,Female,Full-Time,5,4,1,9,54611,3,4,2,11,8,1,50,0
EMP-011389,Sales,Junior,34,Female,Full-Time,1,0,0,1,43437,3,5,5,6,8,2,75,0
EMP-011390,Engineering,Senior,30,Female,Full-Time,8,5,1,1,123252,4,3,5,0,10,2,100,0
EMP-011391,Product,Senior,36,Female,Full-Time,6,3,1,2,85556,2,3,2,7,4,2,50,1
EMP-011392,Sales,Mid,47,Male,Full-Time,8,3,1,1,78644,3,5,3,11,24,5,50,0
EMP-011393,Product,Junior,47,Female,Full-Time,7,5,1,3,53883,3,3,3,7,3,4,100,0
EMP-011394,Finance,Lead,33,Female,Full-Time,10,5,1,1,157173,2,1,1,0,1,1,100,0
EMP-011395,Operations,Lead,32,Female,Full-Time,1,0,0,1,128410,1,4,4,2,1,1,25,0
EMP-011396,Operations,Mid,39,Male,Full-Time,3,2,0,1,81552,5,4,4,1,2,2,25,0
EMP-011397,Sales,Lead,48,Female,Part-Time,11,8,3,3,119461,3,5,4,8,58,3,50,0
EMP-011398,Marketing,Mid,33,Male,Full-Time,9,2,0,0,75823,3,4,5,11,11,1,100,0
EMP-011399,Product,Senior,59,Female,Full-Time,2,1,0,2,104356,4,3,4,7,8,1,50,0
EMP-011400,Customer Support,Lead,40,Male,Full-Time,6,2,1,3,126011,2,2,4,0,16,4,0,1
EMP-011401,Finance,Mid,37,Female,Full-Time,2,0,0,5,77470,3,3,3,12,12,5,75,1
EMP-011402,Marketing,Mid,47,Male,Full-Time,7,5,1,2,67912,3,3,4,2,21,1,50,1
EMP-011403,Data Science,Senior,30,Female,Full-Time,6,5,1,0,106743,4,5,3,3,9,3,75,0
EMP-011404,Engineering,Junior,43,Male,Full-Time,13,6,3,3,47758,4,5,5,2,4,7,75,0
EMP-011405,Customer Support,VP,38,Non-Binary,Full-Time,5,3,0,0,231983,4,5,1,3,9,0,50,0
EMP-011406,HR,Junior,22,Male,Full-Time,8,4,1,0,43464,2,4,3,0,1,4,100,0
EMP-011407,Product,Director,23,Male,Full-Time,23,12,4,4,188309,3,4,2,15,6,2,75,0
EMP-011408,Operations,VP,33,Female,Full-Time,17,15,3,4,189053,3,2,3,1,24,3,100,0
EMP-011409,Engineering,Junior,29,Male,Full-Time,6,4,0,0,62684,3,4,4,5,12,2,100,0
EMP-011410,Customer Support,Senior,22,Male,Full-Time,7,4,1,6,88329,3,1,5,0,1,1,75,1
EMP-011411,Sales,Lead,33,Male,Full-Time,16,7,2,0,131601,4,4,2,0,12,0,50,0
EMP-011412,Sales,Manager,41,Male,Contract,2,1,0,1,166305,3,5,3,3,15,5,0,0
EMP-011413,Finance,Junior,28,Female,Full-Time,8,7,2,2,67093,3,2,5,2,1,2,50,0
EMP-011414,HR,Mid,39,Female,Full-Time,3,2,0,0,74105,2,4,4,0,13,5,25,0
EMP-011415,Engineering,Junior,36,Female,Part-Time,7,4,1,2,55410,4,4,4,1,14,3,50,0
EMP-011416,Product,Manager,42,Female,Full-Time,13,7,1,0,123994,3,5,4,1,13,1,75,0
EMP-011417,HR,VP,30,Female,Full-Time,12,4,1,1,232038,4,3,3,8,28,2,25,0
EMP-011418,Marketing,Senior,40,Male,Full-Time,30,15,3,3,88572,3,1,3,0,10,3,25,0
EMP-011419,HR,Senior,38,Male,Full-Time,3,2,0,2,110800,1,2,2,13,20,5,25,0
EMP-011420,Operations,Mid,22,Female,Contract,15,11,0,0,68042,4,4,5,0,25,1,50,0
EMP-011421,Engineering,Junior,34,Female,Full-Time,12,6,2,2,64778,5,2,5,6,6,3,50,0
EMP-011422,Engineering,Junior,39,Female,Full-Time,7,6,1,7,52262,4,4,3,3,10,3,50,1
EMP-011423,Finance,Mid,45,Female,Full-Time,6,5,0,2,71032,4,5,3,0,43,6,75,0
EMP-011424,Marketing,Junior,56,Female,Full-Time,3,1,0,4,50527,1,3,5,5,58,0,75,0
EMP-011425,Marketing,Mid,32,Male,Full-Time,5,2,0,1,67524,2,4,3,28,11,4,25,0
EMP-011426,Sales,Lead,33,Female,Full-Time,7,5,1,5,132128,3,4,3,19,17,4,100,1
EMP-011427,Product,Manager,33,Female,Full-Time,5,3,0,2,167623,2,5,5,7,7,1,0,0
EMP-011428,Sales,Senior,25,Male,Full-Time,5,2,0,2,99783,5,3,3,1,3,2,25,0
EMP-011429,Engineering,Senior,39,Male,Part-Time,6,2,1,0,98450,4,4,2,46,4,4,0,0
EMP-011430,HR,Junior,37,Female,Full-Time,4,2,0,3,54090,4,5,4,8,20,1,100,0
EMP-011431,HR,Manager,29,Male,Full-Time,6,2,1,1,183411,5,2,5,16,29,1,25,0
EMP-011432,HR,Senior,42,Female,Full-Time,13,4,0,0,77448,4,4,4,5,16,1,75,0
EMP-011433,Engineering,Director,22,Female,Full-Time,4,1,0,7,190753,4,3,3,5,2,3,0,0
EMP-011434,Customer Support,Senior,22,Male,Full-Time,2,1,0,1,90142,4,3,4,5,3,2,50,0
EMP-011435,Sales,Senior,42,Male,Full-Time,6,4,1,5,122095,2,4,5,0,9,2,75,1
EMP-011436,Product,Mid,38,Female,Full-Time,12,5,3,4,88671,2,4,3,1,5,5,25,0
EMP-011437,HR,Senior,44,Female,Full-Time,5,4,0,0,118588,5,4,4,0,26,0,50,0
EMP-011438,Operations,Senior,44,Female,Full-Time,8,7,1,1,99595,4,2,3,18,1,4,25,0
EMP-011439,HR,Mid,38,Female,Full-Time,8,6,1,0,73389,3,5,5,2,17,1,0,0
EMP-011440,Marketing,Junior,46,Female,Full-Time,5,2,1,2,46449,3,4,1,3,17,3,0,0
EMP-011441,Sales,Lead,57,Female,Full-Time,4,3,0,3,129136,4,5,2,7,1,3,50,0
EMP-011442,Engineering,Senior,28,Male,Full-Time,6,3,0,7,93080,3,4,5,3,11,2,75,0
EMP-011443,HR,Mid,32,Female,Full-Time,6,3,0,0,60147,5,4,4,4,8,2,75,0
EMP-011444,Data Science,Lead,40,Male,Full-Time,9,4,0,0,96517,4,3,2,0,22,3,0,0
EMP-011445,Marketing,Lead,39,Female,Full-Time,9,6,1,1,126734,5,2,3,3,28,2,0,0
EMP-011446,Sales,Mid,44,Male,Full-Time,7,2,1,3,52947,1,4,4,0,18,0,50,0
EMP-011447,Customer Support,Junior,33,Male,Part-Time,7,6,1,5,61455,4,2,1,6,20,1,75,0
EMP-011448,Product,Junior,40,Male,Full-Time,4,2,0,0,55029,5,5,2,4,10,2,75,0
EMP-011449,Data Science,Director,38,Male,Full-Time,6,5,0,3,180151,4,3,4,5,26,2,50,0
EMP-011450,Customer Support,Mid,43,Female,Full-Time,6,4,0,4,73879,3,4,2,1,1,4,75,0
EMP-011451,Finance,Junior,24,Female,Full-Time,2,1,0,0,47726,3,5,3,0,4,0,50,0
EMP-011452,Customer Support,Manager,38,Male,Part-Time,15,11,1,2,99779,2,4,4,25,2,1,25,0
EMP-011453,Engineering,Junior,38,Male,Contract,14,10,1,0,67546,4,1,4,4,58,2,25,0
EMP-011454,Customer Support,Manager,32,Male,Full-Time,11,9,2,5,114791,4,4,1,5,10,5,25,1
EMP-011455,Engineering,Lead,38,Male,Full-Time,7,3,1,2,125216,4,5,4,3,6,2,100,0
EMP-011456,HR,Senior,37,Male,Full-Time,7,2,1,2,68619,2,3,3,0,1,1,50,0
EMP-011457,Sales,Senior,31,Female,Contract,7,4,1,0,102119,3,4,4,1,14,0,75,0
EMP-011458,Finance,Junior,43,Male,Full-Time,1,0,0,3,53021,3,1,2,15,5,1,50,1
EMP-011459,Sales,Senior,31,Female,Contract,4,2,0,0,124290,4,4,3,4,19,4,50,0
EMP-011460,Engineering,Senior,22,Male,Full-Time,5,1,0,0,87272,2,3,3,17,6,5,100,0
EMP-011461,Customer Support,Junior,30,Male,Contract,5,3,0,0,61013,3,3,1,6,1,3,50,0
EMP-011462,Engineering,Lead,44,Female,Full-Time,4,2,1,4,141766,1,3,3,5,12,2,25,1
EMP-011463,HR,Junior,38,Female,Part-Time,6,4,0,7,45656,3,5,4,0,1,5,75,0
EMP-011464,Sales,Mid,36,Female,Full-Time,1,0,0,10,58777,5,4,2,10,1,5,50,0
EMP-011465,HR,Senior,41,Male,Part-Time,4,1,0,3,125253,4,1,3,7,2,2,75,1
EMP-011466,Marketing,Manager,22,Female,Contract,18,5,5,0,135498,5,3,3,0,13,4,0,0
EMP-011467,Legal,Senior,28,Male,Full-Time,4,3,0,1,98352,4,5,4,0,27,5,75,0
EMP-011468,Operations,Director,50,Male,Full-Time,7,5,1,15,207362,4,4,1,7,15,4,75,1
EMP-011469,Sales,Mid,35,Male,Part-Time,6,2,0,4,81523,4,3,5,7,55,2,50,0
EMP-011470,Data Science,VP,39,Male,Full-Time,13,12,3,0,258791,5,3,4,17,28,4,50,0
EMP-011471,Sales,Mid,31,Male,Full-Time,2,0,0,4,81491,3,2,2,1,30,0,25,0
EMP-011472,Engineering,Senior,44,Male,Full-Time,4,2,1,0,92363,3,4,4,1,1,2,75,0
EMP-011473,Data Science,Director,48,Female,Full-Time,5,2,0,2,202098,3,4,4,6,22,2,75,0
EMP-011474,Engineering,Senior,37,Male,Full-Time,5,3,1,7,107747,2,3,5,9,1,1,50,0
EMP-011475,Sales,Senior,22,Female,Full-Time,4,2,0,1,96847,3,4,3,38,10,2,0,0
EMP-011476,HR,Director,35,Female,Full-Time,5,2,1,3,163723,4,5,2,19,31,3,25,0
EMP-011477,Product,Director,48,Male,Full-Time,7,3,0,3,169097,3,3,4,12,3,3,25,0
EMP-011478,Sales,Mid,23,Female,Full-Time,1,0,0,5,86361,2,5,3,17,1,4,50,0
EMP-011479,HR,Manager,22,Female,Full-Time,5,4,1,5,136106,4,1,3,5,19,1,0,1
EMP-011480,Engineering,Director,40,Female,Full-Time,4,3,0,0,180127,4,4,1,4,14,2,50,0
EMP-011481,Operations,Junior,30,Male,Full-Time,16,7,1,0,51978,4,2,5,0,44,3,25,0
EMP-011482,Product,Senior,22,Male,Full-Time,12,3,2,0,96854,4,3,4,6,34,3,50,0
EMP-011483,Engineering,Manager,30,Male,Full-Time,5,3,0,3,144708,5,3,4,3,5,2,75,1
EMP-011484,Customer Support,Mid,55,Male,Part-Time,2,1,0,1,89594,2,3,3,15,27,3,50,0
EMP-011485,Finance,Senior,39,Male,Full-Time,5,4,1,0,111108,4,3,3,1,9,3,50,0
EMP-011486,HR,Director,46,Female,Contract,11,6,1,1,209082,5,4,5,12,19,2,0,0
EMP-011487,Operations,Lead,26,Male,Full-Time,2,1,0,3,146348,3,1,4,16,1,3,75,0
EMP-011488,Operations,Senior,38,Male,Full-Time,0,0,0,0,97213,2,3,2,3,11,1,50,0
EMP-011489,Marketing,Lead,33,Male,Full-Time,13,5,3,1,135796,3,4,5,13,6,5,25,0
EMP-011490,Marketing,Manager,28,Female,Full-Time,16,13,1,5,132363,3,2,2,6,21,3,0,1
EMP-011491,Sales,Lead,30,Female,Part-Time,10,5,1,3,134062,3,1,3,12,1,2,0,0
EMP-011492,Engineering,Mid,41,Male,Full-Time,16,10,0,0,48193,5,5,2,5,21,2,50,0
EMP-011493,Customer Support,Junior,53,Male,Full-Time,7,3,1,10,56128,4,3,5,2,20,2,75,1
EMP-011494,Customer Support,Senior,44,Female,Full-Time,6,2,0,3,83197,4,4,2,5,8,0,0,0
EMP-011495,Customer Support,Junior,23,Female,Contract,11,9,2,8,56088,3,3,4,0,11,4,75,0
EMP-011496,Data Science,Junior,32,Male,Full-Time,8,5,0,2,64188,4,4,4,1,8,4,50,0
EMP-011497,Sales,VP,22,Female,Full-Time,3,1,0,1,173677,4,3,2,8,6,7,100,0
EMP-011498,Marketing,Senior,22,Female,Contract,3,2,0,9,79467,3,2,4,1,34,0,50,1
EMP-011499,Product,Lead,39,Female,Full-Time,6,2,0,0,133702,4,5,5,1,25,1,0,0
EMP-011500,Engineering,VP,23,Male,Full-Time,15,6,3,8,207543,3,2,3,3,5,0,50,0
EMP-011501,HR,Mid,41,Male,Full-Time,13,4,1,1,60332,2,5,1,13,2,0,50,0
EMP-011502,Operations,Manager,39,Male,Contract,4,2,1,1,98539,3,3,1,11,60,2,75,1
EMP-011503,Operations,Lead,32,Female,Full-Time,9,7,0,6,141576,3,3,1,7,5,2,75,1
EMP-011504,Customer Support,Mid,25,Female,Full-Time,13,9,2,3,79496,5,4,4,2,73,2,25,0
EMP-011505,Sales,Junior,44,Female,Full-Time,8,4,1,0,50480,4,3,4,0,13,3,25,0
EMP-011506,HR,Senior,28,Male,Full-Time,6,5,0,15,118490,4,4,2,0,8,2,50,1
EMP-011507,Product,VP,41,Non-Binary,Full-Time,3,1,0,4,247751,3,2,2,4,11,3,75,0
EMP-011508,Product,Senior,24,Female,Full-Time,12,5,0,1,104370,5,5,3,1,9,3,75,0
EMP-011509,HR,Director,33,Female,Full-Time,8,7,1,0,175689,4,4,5,8,19,1,75,0
EMP-011510,Sales,Junior,57,Male,Full-Time,4,3,0,0,56307,3,3,3,3,12,1,100,0
EMP-011511,Finance,Director,28,Female,Full-Time,7,4,1,0,142429,4,3,4,5,20,1,50,0
EMP-011512,Sales,Director,27,Male,Full-Time,11,5,1,6,172543,2,3,5,2,2,0,50,0
EMP-011513,Operations,Mid,22,Male,Full-Time,8,4,0,6,49497,5,4,3,1,8,2,75,1
EMP-011514,HR,Junior,41,Male,Full-Time,8,4,2,5,55952,3,4,4,18,1,2,25,0
EMP-011515,Engineering,VP,55,Male,Contract,8,2,0,5,228859,4,3,3,14,23,1,50,1
EMP-011516,Marketing,Manager,26,Male,Full-Time,4,1,0,0,131082,4,1,3,2,15,4,75,0
EMP-011517,Product,Director,28,Female,Full-Time,7,3,1,1,200740,4,4,3,8,2,1,0,0
EMP-011518,Customer Support,Mid,42,Male,Contract,8,6,2,6,81049,5,2,3,2,22,2,25,1
EMP-011519,Marketing,Mid,37,Female,Contract,2,0,0,1,85246,3,5,5,1,1,3,0,0
EMP-011520,Legal,Senior,41,Male,Full-Time,8,7,1,2,97732,3,4,5,10,17,1,75,0
EMP-011521,Finance,Senior,26,Male,Full-Time,9,6,1,4,97206,2,1,5,5,19,6,0,0
EMP-011522,Finance,Senior,26,Male,Full-Time,4,1,1,1,96455,4,4,5,2,1,4,50,0
EMP-011523,Customer Support,Junior,32,Male,Full-Time,7,6,0,0,56156,3,5,1,3,8,7,0,0
EMP-011524,Operations,Junior,31,Non-Binary,Full-Time,13,9,0,0,52922,3,4,3,0,9,1,50,0
EMP-011525,Engineering,Director,50,Female,Full-Time,12,10,2,1,184063,3,3,1,3,9,4,50,0
EMP-011526,Marketing,Lead,33,Female,Part-Time,11,5,3,0,108910,3,5,3,13,7,2,100,0
EMP-011527,Engineering,Junior,42,Male,Full-Time,16,13,4,2,56713,3,3,3,1,4,3,100,0
EMP-011528,Finance,Senior,27,Female,Full-Time,1,0,0,1,108053,3,4,3,9,7,2,0,0
EMP-011529,Marketing,Junior,43,Male,Full-Time,6,5,0,0,70884,3,4,5,7,13,1,25,0
EMP-011530,Sales,Junior,50,Male,Full-Time,6,5,0,4,69105,3,4,5,0,39,4,75,0
EMP-011531,Data Science,Junior,47,Female,Full-Time,6,4,0,1,50931,4,3,4,5,14,1,50,0
EMP-011532,Engineering,Lead,50,Female,Full-Time,8,2,1,1,114472,5,3,5,2,5,2,100,0
EMP-011533,Legal,Senior,29,Male,Full-Time,1,0,0,0,96696,4,2,1,3,14,4,25,0
EMP-011534,Product,Mid,27,Male,Full-Time,3,1,0,5,66045,4,1,1,2,1,5,50,1
EMP-011535,Legal,Lead,22,Female,Full-Time,3,1,0,0,112187,2,3,2,3,1,4,75,0
EMP-011536,Marketing,Senior,37,Male,Full-Time,9,6,1,1,101450,5,2,3,7,3,1,50,0
EMP-011537,Data Science,Mid,27,Non-Binary,Full-Time,6,1,0,2,89788,4,2,5,2,35,2,0,0
EMP-011538,Engineering,Junior,29,Male,Full-Time,6,4,1,1,75915,5,3,2,4,8,3,75,0
EMP-011539,Sales,Junior,27,Female,Full-Time,8,2,0,8,49278,3,3,2,4,10,2,75,1
EMP-011540,Engineering,Mid,45,Female,Full-Time,4,3,0,3,43183,4,4,2,13,9,4,25,0
EMP-011541,Engineering,Mid,43,Male,Contract,5,3,0,4,72582,3,4,2,5,7,3,25,1
EMP-011542,Operations,Junior,41,Female,Full-Time,6,4,1,3,56423,5,1,3,3,15,1,25,0
EMP-011543,Sales,Junior,22,Female,Contract,6,1,0,0,50042,5,3,2,5,6,2,50,0
EMP-011544,Marketing,Senior,38,Non-Binary,Full-Time,5,4,0,0,104835,4,2,1,4,12,1,75,0
EMP-011545,HR,Senior,55,Male,Contract,1,0,0,4,88000,3,4,5,20,17,2,25,0
EMP-011546,Customer Support,Senior,33,Male,Full-Time,13,5,3,2,96267,4,4,4,0,1,4,50,0
EMP-011547,Sales,Senior,28,Male,Full-Time,19,6,1,4,104834,3,2,3,1,3,0,0,0
EMP-011548,Customer Support,Senior,22,Female,Part-Time,9,4,0,0,101893,3,5,3,13,27,5,50,0
EMP-011549,Finance,Manager,29,Male,Full-Time,14,4,1,0,110912,3,3,3,2,1,0,50,0
EMP-011550,Operations,Junior,28,Female,Part-Time,9,3,1,0,53405,3,1,4,1,2,4,0,0
EMP-011551,Operations,Senior,37,Male,Full-Time,2,0,0,2,90092,5,4,2,4,4,3,50,0
EMP-011552,Legal,Mid,35,Male,Full-Time,5,2,0,1,86128,3,4,1,2,10,1,100,0
EMP-011553,Customer Support,Junior,36,Male,Full-Time,16,14,4,3,62913,3,4,2,13,37,1,75,0
EMP-011554,Legal,Mid,25,Male,Full-Time,3,1,0,0,94027,4,5,3,16,11,0,25,0
EMP-011555,Operations,Manager,35,Female,Part-Time,2,1,0,3,128905,2,3,5,1,18,2,50,0
EMP-011556,Engineering,Manager,39,Female,Full-Time,5,1,0,0,139270,3,4,4,27,64,1,25,0
EMP-011557,Engineering,Junior,41,Female,Full-Time,7,5,0,0,57854,4,3,3,12,13,1,100,0
EMP-011558,Customer Support,Director,32,Female,Full-Time,3,1,0,2,217069,3,4,1,4,6,3,25,0
EMP-011559,HR,Lead,42,Male,Contract,7,3,0,11,148282,1,2,4,3,20,3,100,1
