Property_ID,Listing_Year,City,Neighborhood_Type,Property_Type,Bedrooms,Bathrooms,Square_Footage,Lot_Size_SqFt,Year_Built,Garage_Spaces,Has_Pool,Has_Basement,Condition,School_District_Rating,Walk_Score,HOA_Monthly_Fee,Num_Listing_Photos,Days_On_Market,Sale_Price_USD
PROP-023250,2020,San Diego,Suburban,Single Family,2,2.5,1093,5230,1983,1,0,1,Excellent,5,91,160.0,19,22,590915
PROP-023251,2021,Austin,Urban,Condo,1,2.0,1136,3183,1987,2,0,0,Good,9,57,196.0,25,47,545416
PROP-023252,2020,New York,Historic District,Single Family,2,3.0,1130,2999,1979,1,0,0,Good,10,91,91.0,23,7,838843
PROP-023253,2022,Houston,Suburban,Single Family,3,2.0,907,1543,1938,1,1,0,Good,8,87,0.0,22,54,285483
PROP-023254,2023,San Antonio,University Area,Townhouse,2,2.0,999,4139,2023,2,1,1,Fair,5,59,0.0,22,14,250664
PROP-023255,2020,San Diego,Urban,Condo,1,2.0,844,2742,1988,1,0,0,Excellent,2,21,416.0,22,27,381749
PROP-023256,2020,Phoenix,Suburban,Multi-Family,3,2.5,1186,3024,1962,1,0,1,Fair,10,25,0.0,22,1,390547
PROP-023257,2021,Houston,Downtown,Duplex,2,4.0,1206,5350,1956,1,0,0,Excellent,2,56,104.0,23,38,380826
PROP-023258,2024,Los Angeles,Suburban,Townhouse,3,2.0,955,3734,1952,2,0,0,Good,4,47,0.0,25,120,512971
PROP-023259,2022,Houston,University Area,Single Family,4,4.0,1576,6207,1987,1,0,0,Excellent,2,59,0.0,16,8,403133
PROP-023260,2023,Austin,Urban,Condo,6,1.0,2387,7678,1981,0,1,0,Good,9,80,371.0,21,34,736108
PROP-023261,2021,Austin,Historic District,Townhouse,3,2.0,1734,2677,1962,1,0,0,Good,10,50,0.0,20,66,589076
PROP-023262,2023,Phoenix,Historic District,Single Family,2,2.0,864,2546,1992,1,0,0,Excellent,9,48,131.0,19,30,306490
PROP-023263,2024,Houston,Suburban,Single Family,3,2.0,1831,6734,1937,2,1,0,Good,1,36,0.0,20,8,366883
PROP-023264,2022,Los Angeles,Waterfront,Single Family,3,1.5,1073,1871,1983,1,0,1,Needs Renovation,5,36,0.0,20,51,520889
PROP-023265,2023,Phoenix,Urban,Single Family,1,1.5,843,1477,2004,0,1,1,Fair,1,66,161.0,24,22,199533
PROP-023266,2021,San Diego,Downtown,Condo,1,3.0,400,1610,1979,0,0,0,Good,6,100,322.0,14,15,224490
PROP-023267,2022,Los Angeles,Suburban,Townhouse,2,2.0,760,3446,1985,0,1,1,Good,8,37,0.0,19,1,281363
PROP-023268,2024,Los Angeles,Urban,Multi-Family,2,2.0,1261,4465,1987,0,0,0,Good,1,6,0.0,22,29,753730
PROP-023269,2024,New York,Urban,Single Family,1,1.5,648,1722,1963,2,1,0,Good,9,25,0.0,22,73,528016
PROP-023270,2022,Chicago,Urban,Condo,2,2.0,1117,1822,1980,1,0,0,Good,9,61,302.0,14,139,289929
PROP-023271,2023,Los Angeles,Waterfront,Duplex,4,1.5,1471,2696,1949,0,0,0,Fair,9,78,79.0,21,2,1165587
PROP-023272,2023,New York,Downtown,Condo,1,2.0,503,2170,1978,2,0,0,Fair,10,54,375.0,17,5,310510
PROP-023273,2022,Houston,Urban,Single Family,4,2.5,1194,4915,2023,2,0,0,Excellent,6,63,54.0,23,24,332244
PROP-023274,2023,Seattle,Downtown,Condo,4,1.0,1452,5407,1970,1,0,1,Excellent,2,17,516.0,29,53,713596
PROP-023275,2023,Los Angeles,Urban,Townhouse,4,2.5,2226,8152,2023,2,0,1,Good,7,40,0.0,18,24,1006417
PROP-023276,2023,Dallas,Suburban,Townhouse,3,3.0,1300,4682,1989,3,0,0,Good,2,69,0.0,22,21,276564
PROP-023277,2024,Houston,University Area,Condo,4,3.0,1747,7525,2013,0,0,1,Fair,2,48,266.0,23,24,305810
PROP-023278,2021,Miami,University Area,Single Family,3,2.0,1427,5950,1963,1,0,0,Good,4,42,0.0,26,43,509473
PROP-023279,2023,Dallas,Urban,Townhouse,2,2.0,1404,5600,1996,0,1,0,Good,10,58,0.0,26,14,420926
PROP-023280,2022,San Diego,Historic District,Townhouse,2,3.0,1040,2363,1982,0,1,1,Good,7,41,0.0,26,9,556752
PROP-023281,2021,Miami,Downtown,Duplex,3,2.0,1846,3458,1980,0,0,1,Needs Renovation,2,51,0.0,22,66,582983
PROP-023282,2021,Dallas,Downtown,Condo,2,4.0,1146,2865,1957,2,0,0,Needs Renovation,6,64,472.0,26,51,240131
PROP-023283,2022,Chicago,Suburban,Townhouse,4,3.0,2025,7963,1996,1,0,1,Needs Renovation,3,41,141.0,25,14,303364
PROP-023284,2022,Austin,Historic District,Condo,3,2.0,1691,6937,2020,2,0,1,Excellent,5,62,478.0,30,62,647244
PROP-023285,2021,New York,Urban,Multi-Family,2,2.5,675,1171,1974,1,0,0,Good,8,43,86.0,22,10,479951
PROP-023286,2020,New York,Suburban,Single Family,3,2.5,1639,5650,1992,0,0,0,Good,3,62,0.0,32,48,851338
PROP-023287,2023,New York,University Area,Townhouse,2,3.5,1391,5864,2008,3,1,0,Fair,9,39,70.0,23,27,645506
PROP-023288,2022,San Antonio,Downtown,Condo,2,3.5,1212,4534,2009,3,0,1,Excellent,4,57,349.0,25,29,261195
PROP-023289,2022,Seattle,Downtown,Townhouse,3,1.5,1571,2809,1961,1,0,0,Excellent,6,49,0.0,20,44,847885
PROP-023290,2020,Philadelphia,Downtown,Condo,2,4.0,858,3752,2015,2,0,0,Good,1,62,472.0,25,17,247830
PROP-023291,2023,Dallas,Suburban,Condo,2,1.0,628,1994,1951,0,0,0,Excellent,4,58,443.0,18,18,141461
PROP-023292,2023,San Diego,Downtown,Townhouse,4,2.0,1529,4475,1962,0,0,1,Needs Renovation,4,49,0.0,18,118,622879
PROP-023293,2020,San Antonio,Rural,Single Family,3,3.5,1643,5264,1949,3,0,1,Good,2,91,0.0,24,36,199950
PROP-023294,2023,Phoenix,Urban,Multi-Family,5,2.5,1753,2977,1978,2,0,0,Good,10,38,188.0,14,10,483133
PROP-023295,2024,Los Angeles,University Area,Single Family,3,3.0,1345,4331,1971,1,1,1,Fair,9,53,0.0,12,22,719416
PROP-023296,2023,Dallas,University Area,Multi-Family,3,3.5,1148,5258,1965,0,0,1,Excellent,9,62,0.0,20,31,501358
PROP-023297,2024,Los Angeles,Downtown,Single Family,2,4.0,1563,4539,2008,2,1,0,Good,4,66,0.0,24,2,1037665
PROP-023298,2023,Houston,Suburban,Single Family,2,3.0,1065,4667,1993,1,0,0,Good,3,0,0.0,24,19,199439
PROP-023299,2023,New York,Suburban,Single Family,3,1.5,999,2526,2013,0,0,1,Fair,4,100,174.0,24,22,523071
PROP-023300,2022,Philadelphia,Urban,Single Family,3,2.0,1266,3987,1971,0,0,1,Good,10,44,0.0,23,32,353228
PROP-023301,2022,San Diego,University Area,Duplex,2,1.5,1245,5429,1976,2,0,0,Good,7,62,0.0,20,7,686109
PROP-023302,2020,Los Angeles,Urban,Townhouse,2,1.5,1036,2779,1973,2,0,0,Excellent,5,52,0.0,24,14,520403
PROP-023303,2022,Houston,Rural,Multi-Family,4,3.5,1787,6379,1986,1,0,0,Good,10,66,170.0,20,58,402789
PROP-023304,2023,San Antonio,University Area,Townhouse,4,2.0,1750,8674,1982,1,0,1,Good,1,62,0.0,35,9,303306
PROP-023305,2023,New York,Suburban,Single Family,4,3.0,2020,5485,1976,2,0,0,Needs Renovation,4,48,142.0,16,20,689627
PROP-023306,2020,Phoenix,Downtown,Single Family,1,2.0,400,927,1955,3,0,1,Good,5,77,0.0,31,67,226144
PROP-023307,2020,Los Angeles,Suburban,Single Family,3,1.0,1736,5573,1964,2,0,1,Good,3,51,0.0,21,20,760431
PROP-023308,2023,Austin,Suburban,Condo,2,1.0,1358,6080,1976,1,0,0,Good,7,61,484.0,23,8,447484
PROP-023309,2023,Phoenix,Waterfront,Single Family,3,2.0,1460,6085,2019,1,0,0,Excellent,8,77,113.0,31,24,691188
PROP-023310,2023,Houston,Historic District,Single Family,3,1.0,1421,2166,1989,2,1,1,Good,2,32,162.0,24,39,420352
PROP-023311,2020,Phoenix,Rural,Single Family,3,2.5,1695,7518,2023,0,0,1,Excellent,8,75,0.0,20,1,381776
PROP-023312,2023,Los Angeles,Downtown,Condo,3,1.0,885,2983,1972,2,1,1,Needs Renovation,9,24,382.0,25,101,457350
PROP-023313,2023,Miami,Suburban,Multi-Family,3,1.5,1110,2897,2023,2,0,1,Fair,4,2,0.0,20,2,557210
PROP-023314,2023,San Diego,University Area,Single Family,3,3.0,960,2005,2004,3,0,0,Good,5,35,0.0,28,75,464522
PROP-023315,2020,Philadelphia,University Area,Single Family,3,2.5,1377,6117,2017,0,0,0,Good,2,66,0.0,24,1,281928
PROP-023316,2024,Austin,Suburban,Multi-Family,2,1.0,560,1122,1979,2,0,1,Excellent,6,7,0.0,26,33,364465
PROP-023317,2020,Los Angeles,Downtown,Townhouse,5,2.0,2072,3435,1975,1,0,1,Fair,5,23,0.0,26,67,1000373
PROP-023318,2021,Los Angeles,Waterfront,Condo,4,2.0,1804,5610,2023,1,1,0,Needs Renovation,3,62,253.0,21,16,840089
PROP-023319,2022,Dallas,Urban,Condo,6,3.5,2712,7260,1977,1,0,0,Fair,10,44,382.0,22,62,537511
PROP-023320,2023,Seattle,Waterfront,Condo,4,3.0,1876,7374,1996,1,0,1,Excellent,8,95,290.0,21,13,1224954
PROP-023321,2023,Houston,Suburban,Townhouse,2,3.0,1081,4956,1997,1,0,0,Good,3,0,171.0,17,1,189717
PROP-023322,2024,Chicago,Urban,Single Family,3,3.5,1199,1858,2003,0,1,1,Good,4,61,0.0,23,26,323868
PROP-023323,2021,Dallas,Waterfront,Single Family,2,3.5,633,1407,1999,0,1,0,Good,1,34,0.0,24,10,273594
PROP-023324,2022,Phoenix,Rural,Multi-Family,5,2.5,2809,8881,1986,2,1,0,Fair,4,40,0.0,29,32,466861
PROP-023325,2024,Houston,Suburban,Single Family,1,3.0,791,2156,1992,2,1,1,Fair,5,34,0.0,22,3,211073
PROP-023326,2023,Miami,Historic District,Single Family,2,3.0,1068,2110,2021,1,0,1,Fair,6,63,214.0,23,17,333467
PROP-023327,2023,Houston,Historic District,Multi-Family,4,2.0,1701,6594,2000,2,0,1,Good,9,90,0.0,26,97,600768
PROP-023328,2022,Dallas,Historic District,Single Family,3,2.0,1256,2611,1968,0,0,1,Good,2,50,0.0,21,34,377592
PROP-023329,2021,Seattle,Urban,Single Family,2,2.5,1007,4075,1976,0,0,1,Good,6,69,0.0,17,51,564501
PROP-023330,2024,Philadelphia,Downtown,Multi-Family,3,3.0,1578,5334,1925,2,1,1,Excellent,1,84,0.0,25,11,712529
PROP-023331,2021,Miami,Suburban,Multi-Family,1,1.0,464,1288,1993,2,0,0,Good,10,58,0.0,18,11,332023
PROP-023332,2024,Dallas,University Area,Single Family,1,3.0,400,1474,2023,2,0,1,Good,10,25,0.0,13,3,171356
PROP-023333,2021,Los Angeles,Urban,Single Family,1,2.0,685,1186,1975,2,0,1,Good,9,36,0.0,23,166,411433
PROP-023334,2022,San Diego,Urban,Townhouse,3,1.5,1538,7428,2023,2,0,0,Good,10,62,0.0,14,30,707829
PROP-023335,2022,Austin,Urban,Single Family,3,2.5,823,1756,1941,1,0,0,Good,8,81,0.0,13,16,333950
PROP-023336,2024,Los Angeles,Suburban,Multi-Family,4,2.0,1930,4820,2023,1,1,1,Good,9,61,0.0,24,71,1045017
PROP-023337,2022,Miami,Downtown,Single Family,2,2.0,1110,2614,2011,3,0,0,Excellent,1,50,228.0,30,2,549215
PROP-023338,2024,Chicago,Waterfront,Townhouse,2,2.0,1112,5014,1970,0,0,0,Fair,9,87,0.0,25,16,461475
PROP-023339,2024,Houston,Urban,Single Family,1,2.0,934,3785,2002,1,0,1,Good,3,82,0.0,25,101,260198
PROP-023340,2023,Dallas,Downtown,Duplex,2,2.5,1066,3664,2021,1,0,1,Fair,1,38,51.0,25,29,307132
PROP-023341,2024,Phoenix,Urban,Single Family,2,1.5,760,2251,1956,1,0,1,Good,6,60,0.0,28,11,219030
PROP-023342,2020,San Diego,Historic District,Single Family,6,3.0,2786,11329,1999,2,0,0,Good,8,90,0.0,10,26,1079243
PROP-023343,2022,Miami,Waterfront,Duplex,6,2.0,2337,9922,1986,1,0,0,Fair,10,26,0.0,19,59,1420657
PROP-023344,2023,San Diego,University Area,Condo,1,2.0,400,857,1968,1,0,1,Good,4,100,223.0,14,44,220370
PROP-023345,2023,Chicago,Suburban,Single Family,3,3.5,1817,5363,2023,1,0,1,Excellent,3,61,0.0,12,32,660233
PROP-023346,2023,Miami,Suburban,Condo,1,3.5,400,1345,2019,0,0,0,Fair,2,74,251.0,23,32,107178
PROP-023347,2020,Chicago,Rural,Townhouse,3,3.5,1576,7011,1962,2,0,1,Excellent,9,24,0.0,20,53,366136
PROP-023348,2022,Los Angeles,Suburban,Single Family,2,2.0,757,3162,1982,1,0,1,Good,1,89,0.0,29,7,371601
PROP-023349,2024,Dallas,Suburban,Single Family,3,2.0,1065,4575,1999,2,0,0,Good,9,52,0.0,20,158,330938
PROP-023350,2023,New York,Urban,Single Family,3,2.0,1203,2448,1968,1,1,1,Good,6,61,238.0,17,24,766706
PROP-023351,2022,Dallas,Urban,Single Family,3,3.0,1412,5854,1975,2,0,0,Excellent,1,60,0.0,22,45,350582
PROP-023352,2023,Austin,Historic District,Condo,3,3.0,1235,3714,1966,1,0,0,Good,2,20,561.0,22,27,457095
PROP-023353,2022,Houston,University Area,Townhouse,2,2.5,1101,4033,1972,3,0,0,Excellent,9,59,204.0,21,13,328392
PROP-023354,2023,Miami,Urban,Townhouse,1,1.0,769,2831,2006,3,1,1,Needs Renovation,8,59,0.0,34,21,293154
PROP-023355,2024,Philadelphia,Downtown,Duplex,2,1.0,969,4168,2007,1,1,0,Good,4,72,0.0,24,26,341590
PROP-023356,2023,San Diego,Urban,Condo,3,1.5,903,4430,1951,3,0,1,Good,9,59,480.0,25,41,463825
PROP-023357,2023,Los Angeles,Urban,Condo,5,4.0,1695,7545,1989,1,1,1,Good,7,14,318.0,23,47,803572
PROP-023358,2024,San Diego,Urban,Condo,2,1.5,400,1412,1997,3,1,0,Excellent,9,46,470.0,17,1,315831
PROP-023359,2023,Austin,Historic District,Single Family,3,4.0,1360,6587,2016,1,0,1,Excellent,7,69,0.0,24,19,591266
PROP-023360,2024,New York,Rural,Single Family,3,2.0,1927,4539,2023,2,0,0,Needs Renovation,5,36,0.0,13,14,545256
PROP-023361,2021,Philadelphia,Downtown,Single Family,3,1.5,1461,4594,1978,1,0,1,Needs Renovation,7,54,0.0,16,1,399609
PROP-023362,2022,Los Angeles,Historic District,Single Family,3,1.0,1474,2666,1987,1,0,0,Good,2,81,0.0,21,21,809661
PROP-023363,2020,New York,Suburban,Townhouse,4,2.5,1838,4979,1958,1,0,0,Fair,3,35,211.0,26,13,813725
PROP-023364,2024,Seattle,Suburban,Single Family,3,2.0,1295,3934,1956,3,0,0,Fair,5,99,0.0,26,91,474425
PROP-023365,2024,Miami,Urban,Multi-Family,3,3.0,1323,5618,1985,1,0,1,Needs Renovation,10,44,97.0,18,13,588206
PROP-023366,2024,Phoenix,Suburban,Multi-Family,3,4.0,1075,3032,1959,2,0,1,Excellent,7,71,0.0,29,41,437657
PROP-023367,2022,Austin,Suburban,Single Family,1,2.5,400,753,1969,1,1,0,Needs Renovation,4,63,0.0,24,27,171907
PROP-023368,2021,Miami,Rural,Duplex,2,2.5,1524,6491,1943,2,0,1,Excellent,1,35,196.0,28,19,557938
PROP-023369,2020,Phoenix,Urban,Single Family,4,1.0,1670,6378,2023,2,0,0,Good,8,17,0.0,17,35,500623
PROP-023370,2022,New York,Rural,Condo,3,3.5,1643,5969,1966,3,0,0,Needs Renovation,6,70,497.0,21,53,438420
PROP-023371,2023,Austin,Suburban,Townhouse,1,2.5,772,3089,1931,1,0,0,Fair,6,67,0.0,25,78,214165
PROP-023372,2022,Los Angeles,Urban,Single Family,1,1.0,400,1773,1980,1,1,1,Good,4,55,0.0,19,131,294700
PROP-023373,2023,Philadelphia,Waterfront,Single Family,4,2.0,1596,7767,2014,1,0,1,Good,6,43,0.0,15,14,539130
PROP-023374,2023,Los Angeles,Downtown,Single Family,4,2.0,1729,6239,1992,2,0,1,Fair,10,66,0.0,23,31,1115793
PROP-023375,2023,Miami,Historic District,Single Family,3,3.5,1461,5096,2023,2,1,0,Good,6,66,0.0,28,93,729134
PROP-023376,2023,Phoenix,Urban,Single Family,2,4.0,1267,4892,1999,3,0,0,Fair,1,30,188.0,20,9,287702
PROP-023377,2024,Miami,Waterfront,Multi-Family,1,3.0,677,2439,1994,1,0,0,Good,10,16,0.0,15,47,539057
PROP-023378,2023,New York,Historic District,Single Family,1,4.0,400,1483,2010,1,0,1,Good,6,74,0.0,22,125,320602
PROP-023379,2022,San Antonio,Suburban,Single Family,3,4.0,1171,4904,1938,2,0,1,Needs Renovation,9,59,0.0,26,4,217930
PROP-023380,2023,Los Angeles,Suburban,Multi-Family,5,2.5,2424,5780,2015,2,1,1,Good,4,98,37.0,28,25,1338563
PROP-023381,2020,Austin,Suburban,Townhouse,2,1.0,1280,2533,2006,0,1,0,Good,6,51,0.0,16,39,394006
PROP-023382,2024,Chicago,Urban,Townhouse,4,3.0,1658,3621,2023,1,0,0,Good,9,64,73.0,20,13,553001
PROP-023383,2023,Philadelphia,Waterfront,Multi-Family,3,2.0,1435,7037,1970,2,0,1,Good,4,47,0.0,24,7,709130
PROP-023384,2024,Philadelphia,Downtown,Townhouse,3,2.5,1513,2584,1987,3,0,0,Excellent,8,55,0.0,16,41,573130
PROP-023385,2021,Los Angeles,Downtown,Single Family,3,3.5,1812,6259,1951,2,0,0,Good,7,72,165.0,23,34,1092371
PROP-023386,2021,Los Angeles,Suburban,Townhouse,2,1.5,1049,3200,2020,3,1,0,Good,9,51,88.0,13,79,590098
PROP-023387,2022,Houston,Historic District,Condo,2,3.0,626,2360,1998,0,0,0,Excellent,7,11,619.0,24,17,205977
PROP-023388,2021,Austin,Urban,Townhouse,2,1.5,496,826,2002,2,0,0,Good,9,21,112.0,22,1,266098
PROP-023389,2023,Los Angeles,University Area,Condo,3,2.5,1268,6335,1998,3,1,0,Good,1,46,402.0,17,44,518429
PROP-023390,2023,Chicago,Suburban,Condo,4,2.0,1905,9388,1993,1,0,0,Excellent,1,45,479.0,22,9,477353
PROP-023391,2022,New York,Waterfront,Townhouse,4,2.0,1673,7199,2023,1,0,0,Good,1,17,0.0,24,20,1252351
PROP-023392,2022,Chicago,Historic District,Single Family,1,4.0,563,1020,2008,2,0,0,Excellent,5,2,0.0,19,30,291172
PROP-023393,2022,San Antonio,Urban,Single Family,3,1.0,1122,3795,2010,1,0,1,Needs Renovation,6,85,0.0,20,2,185311
PROP-023394,2023,Houston,Historic District,Townhouse,1,1.5,400,680,1929,0,1,0,Good,1,99,0.0,23,46,109493
PROP-023395,2024,San Diego,Suburban,Single Family,5,1.0,2763,12285,1999,2,0,0,Excellent,8,73,0.0,19,15,1397604
PROP-023396,2021,Miami,Historic District,Multi-Family,1,2.5,400,839,1984,3,1,0,Fair,8,67,0.0,22,29,283088
PROP-023397,2020,New York,Suburban,Townhouse,4,1.5,2181,10642,1971,1,0,0,Good,10,74,0.0,20,38,1179974
PROP-023398,2021,Philadelphia,Downtown,Single Family,2,2.5,1409,5222,1978,0,0,1,Excellent,4,41,0.0,13,64,561764
PROP-023399,2024,San Diego,Suburban,Duplex,5,2.0,2272,9783,1954,2,0,0,Needs Renovation,2,83,232.0,19,26,842264
PROP-023400,2022,Phoenix,Suburban,Multi-Family,2,1.5,765,3675,1984,1,0,1,Fair,8,72,0.0,28,67,250321
PROP-023401,2024,Chicago,Urban,Townhouse,2,4.0,1059,4485,1994,2,0,0,Good,1,89,0.0,21,11,328775
PROP-023402,2023,Phoenix,Suburban,Condo,5,1.5,2078,4490,2023,0,0,0,Good,2,70,136.0,15,134,360284
PROP-023403,2023,Houston,Urban,Single Family,2,3.0,1198,2386,1958,3,0,0,Good,4,32,0.0,33,6,343547
PROP-023404,2023,Chicago,Rural,Multi-Family,3,2.0,1450,2838,2020,0,0,1,Good,4,12,0.0,27,58,328787
PROP-023405,2022,Austin,Suburban,Single Family,3,2.0,1213,3957,1998,0,1,0,Fair,10,59,0.0,23,46,414691
PROP-023406,2022,Miami,Suburban,Single Family,3,2.0,816,4019,1947,1,0,0,Excellent,4,60,0.0,16,3,269879
PROP-023407,2022,Austin,University Area,Townhouse,5,3.5,2236,7888,1968,1,1,0,Needs Renovation,3,18,0.0,21,7,514526
PROP-023408,2024,San Antonio,Suburban,Single Family,5,1.5,2556,12774,1992,0,1,1,Excellent,1,81,0.0,24,44,510142
PROP-023409,2022,San Antonio,Urban,Single Family,4,1.5,2135,7713,1995,0,0,1,Good,1,60,0.0,17,6,352837
PROP-023410,2024,Miami,Suburban,Multi-Family,2,2.0,890,3511,1994,1,1,0,Fair,5,48,0.0,22,17,347304
PROP-023411,2023,San Diego,Downtown,Single Family,2,4.0,605,2006,1986,2,1,1,Good,8,16,0.0,21,105,360909
PROP-023412,2021,Miami,Suburban,Townhouse,2,2.5,684,2566,1995,2,1,0,Fair,3,31,0.0,21,54,240081
PROP-023413,2020,San Diego,Suburban,Single Family,2,3.0,1258,3162,2000,1,0,0,Good,4,45,0.0,24,14,706898
PROP-023414,2022,Chicago,Historic District,Townhouse,1,2.5,769,2248,1961,1,0,0,Good,1,44,0.0,15,10,235471
PROP-023415,2020,Chicago,Suburban,Single Family,3,3.0,1227,3471,1968,0,0,1,Excellent,4,29,130.0,20,19,347135
PROP-023416,2022,Los Angeles,Suburban,Single Family,3,2.5,938,4141,2006,1,1,0,Good,5,30,0.0,24,20,447543
PROP-023417,2022,Houston,Urban,Condo,3,1.0,1422,3924,1957,1,0,0,Good,1,76,206.0,20,29,237701
PROP-023418,2021,Dallas,Downtown,Single Family,3,3.0,1232,3811,2018,2,0,1,Fair,1,37,31.0,17,19,323853
PROP-023419,2023,Houston,Urban,Single Family,3,1.0,1234,2427,1979,3,0,0,Fair,9,2,221.0,20,4,266023
PROP-023420,2023,Los Angeles,Historic District,Condo,2,2.0,1065,3397,2011,1,0,0,Good,4,58,308.0,17,111,491997
PROP-023421,2024,Los Angeles,Urban,Single Family,3,3.5,1470,2279,1988,2,0,1,Good,1,25,0.0,24,39,768429
PROP-023422,2023,Houston,Suburban,Condo,3,2.5,1974,3995,2023,0,1,0,Fair,1,67,153.0,23,23,311670
PROP-023423,2020,Los Angeles,Suburban,Multi-Family,2,2.0,639,3137,1980,2,0,1,Excellent,5,59,0.0,29,8,520692
PROP-023424,2023,San Antonio,Suburban,Condo,1,3.5,400,1145,2023,2,0,0,Good,5,0,333.0,19,38,121326
PROP-023425,2023,Los Angeles,Historic District,Multi-Family,3,2.0,1848,4755,1959,1,0,1,Needs Renovation,7,56,0.0,26,17,878850
PROP-023426,2024,San Diego,University Area,Townhouse,2,1.5,672,2308,1985,2,0,1,Excellent,8,30,0.0,15,9,318952
PROP-023427,2023,Dallas,Suburban,Multi-Family,2,2.5,1586,7343,1992,0,1,0,Good,6,78,0.0,20,26,507342
PROP-023428,2024,San Antonio,Rural,Single Family,5,3.5,2286,5897,1990,0,0,1,Fair,9,58,0.0,24,140,359500
PROP-023429,2020,New York,Downtown,Condo,4,3.0,1600,7295,1998,0,0,1,Excellent,7,45,224.0,20,28,966420
PROP-023430,2024,Phoenix,Rural,Condo,1,1.0,618,2691,1967,2,0,0,Good,9,39,526.0,16,18,134677
PROP-023431,2024,Chicago,Downtown,Multi-Family,1,2.0,478,1650,1987,0,0,0,Excellent,3,0,122.0,31,10,281105
PROP-023432,2023,Dallas,Historic District,Condo,2,1.0,1017,1649,1931,2,0,0,Fair,6,18,383.0,28,50,260276
PROP-023433,2023,Philadelphia,Historic District,Condo,3,2.0,1253,2977,2018,1,0,0,Excellent,5,68,101.0,29,27,489120
PROP-023434,2021,Chicago,Historic District,Townhouse,2,2.0,1255,5970,1965,0,1,1,Excellent,3,44,0.0,18,200,353534
PROP-023435,2022,Chicago,Urban,Single Family,1,3.0,871,1490,1977,1,0,0,Fair,10,29,0.0,16,58,256923
PROP-023436,2022,Seattle,Waterfront,Townhouse,3,3.0,953,3450,2023,2,1,1,Excellent,10,51,0.0,24,19,673070
PROP-023437,2023,Philadelphia,Downtown,Townhouse,3,1.0,1260,5953,1979,1,0,0,Fair,9,79,0.0,18,38,335804
PROP-023438,2020,San Antonio,Historic District,Single Family,4,3.0,1769,3399,2004,1,0,0,Fair,8,74,0.0,28,10,413269
PROP-023439,2020,Austin,Downtown,Condo,4,2.0,1812,6810,1960,3,0,1,Good,5,42,364.0,16,69,578891
PROP-023440,2022,Philadelphia,Suburban,Condo,5,3.0,2568,9870,1996,0,1,1,Fair,1,64,462.0,19,4,465803
PROP-023441,2023,Los Angeles,University Area,Condo,3,2.5,1316,2093,2015,0,0,1,Fair,10,86,294.0,23,17,435318
PROP-023442,2022,Phoenix,Downtown,Single Family,1,2.5,400,1375,2020,1,0,0,Needs Renovation,3,72,0.0,20,35,97631
PROP-023443,2024,Philadelphia,Rural,Single Family,2,2.0,1384,4754,1989,2,0,1,Good,9,63,0.0,24,14,333178
PROP-023444,2024,Houston,Urban,Single Family,4,3.0,1690,2947,1956,0,0,1,Fair,4,25,0.0,28,220,317812
PROP-023445,2021,Dallas,Suburban,Duplex,3,1.0,1026,4839,1976,2,0,1,Good,2,62,0.0,15,1,288525
PROP-023446,2021,San Diego,Rural,Single Family,3,2.5,1104,1702,1937,1,1,0,Excellent,4,71,0.0,23,66,412144
PROP-023447,2020,New York,Suburban,Condo,3,2.0,1197,2313,1973,3,0,1,Good,5,100,151.0,24,53,598856
PROP-023448,2022,New York,Suburban,Condo,3,2.0,795,3914,1953,1,1,0,Excellent,2,95,332.0,15,18,446552
PROP-023449,2023,Los Angeles,Suburban,Multi-Family,3,2.5,1038,1857,1988,1,0,1,Good,8,67,0.0,20,66,820081
PROP-023450,2024,Phoenix,Urban,Single Family,3,2.0,1392,3475,1976,2,1,1,Good,6,75,0.0,23,33,400554
PROP-023451,2023,Chicago,University Area,Condo,3,1.5,846,3703,2018,1,0,0,Good,9,43,265.0,23,20,268804
PROP-023452,2020,New York,Suburban,Single Family,3,3.0,1605,4497,1977,2,0,1,Good,1,48,0.0,23,35,830363
PROP-023453,2020,San Antonio,Urban,Single Family,4,4.0,1250,4896,1950,1,0,0,Fair,9,43,0.0,23,1,309665
PROP-023454,2023,Los Angeles,Urban,Condo,6,2.0,2513,11662,1995,1,0,0,Needs Renovation,4,48,588.0,26,88,804369
PROP-023455,2022,Philadelphia,Waterfront,Single Family,2,4.0,825,1687,1991,0,0,1,Good,8,54,0.0,23,174,356804
PROP-023456,2021,New York,Historic District,Duplex,2,2.5,491,806,1959,3,0,0,Fair,10,88,0.0,28,48,314780
PROP-023457,2020,Chicago,Downtown,Condo,2,2.0,1404,5949,1970,1,0,1,Good,1,66,677.0,26,17,449668
PROP-023458,2020,Austin,Suburban,Single Family,5,4.0,2247,4969,1981,1,0,0,Excellent,10,33,0.0,13,71,616147
PROP-023459,2021,Los Angeles,Suburban,Multi-Family,2,2.0,1137,3571,1981,0,0,1,Good,7,23,0.0,22,15,607460
PROP-023460,2023,Miami,Suburban,Single Family,2,2.0,400,1976,1993,1,1,0,Excellent,9,42,108.0,24,24,198237
PROP-023461,2022,New York,University Area,Duplex,4,1.5,2189,7450,1978,1,0,0,Good,7,21,0.0,17,5,933539
PROP-023462,2024,Houston,University Area,Multi-Family,4,2.5,1264,4423,2004,2,0,0,Needs Renovation,7,52,156.0,16,16,300845
